time,ip_src,ip_dst,tcp_srcport,tcp_dstport,udp_srcport,udp_dstport,uplink_kbs,downlink_kbs
"2019-04-28,10:54:00",8,12,6,6,25,7,1.8426666666666667,0.6738666666666666
"2019-04-28,10:55:00",4,10,5,5,24,3,1.6461333333333332,0.47813333333333335
"2019-04-28,10:56:00",10,17,10,10,52,10,3.1861333333333333,7.1616
"2019-04-28,10:57:00",7,12,7,6,25,6,2.0668,0.9337333333333333
"2019-04-28,10:58:00",6,13,8,8,25,3,1.8216,0.5181333333333333
"2019-04-28,10:59:00",5,10,5,5,23,4,1.8126666666666666,0.5738666666666666
"2019-04-28,11:00:00",4,11,5,5,25,4,1.6893333333333334,0.5021333333333333
"2019-04-28,11:01:00",4,11,5,5,46,3,2.2088,0.49173333333333336
"2019-04-28,11:02:00",6,14,7,6,27,4,1.968,0.8564
"2019-04-28,11:03:00",9,16,10,10,27,6,2.2205333333333335,2.452
"2019-04-28,11:04:00",5,11,5,5,27,5,1.9838666666666667,0.5874666666666667
"2019-04-28,11:05:00",11,18,12,12,41,10,5.453866666666666,10.0776
"2019-04-28,11:06:00",6,14,7,6,53,4,2.759333333333333,0.8724
"2019-04-28,11:07:00",22,30,32,31,41,17,43.76466666666666,272.2668
"2019-04-28,11:08:00",12,19,12,12,27,5,2.834,1.2797333333333334
"2019-04-28,11:09:00",12,18,11,11,49,7,3.7628,1.3905333333333334
"2019-04-28,11:10:00",7,14,6,6,39,6,3.1254666666666666,1.7941333333333334
"2019-04-28,11:11:00",9,17,10,9,50,6,2.9057333333333335,1.3229333333333333
"2019-04-28,11:12:00",7,12,6,6,24,5,1.7392,0.8634666666666667
"2019-04-28,11:13:00",5,9,7,7,21,2,1.7046666666666668,0.5752
"2019-04-28,11:14:00",10,15,10,10,29,10,2.7050666666666667,7.0658666666666665
"2019-04-28,11:15:00",7,15,9,8,30,5,2.280133333333333,0.8676
"2019-04-28,11:16:00",5,12,6,6,43,3,2.067466666666667,0.5134666666666666
"2019-04-28,11:17:00",4,11,5,5,27,5,3.7538666666666667,0.5190666666666667
"2019-04-28,11:18:00",5,11,7,7,25,3,1.8838666666666666,0.5936
"2019-04-28,11:19:00",5,9,5,5,23,4,1.7,0.5053333333333333
"2019-04-28,11:20:00",6,13,7,6,30,4,2.0557333333333334,0.834
"2019-04-28,11:21:00",5,12,6,6,46,4,2.2013333333333334,0.5408
"2019-04-28,11:22:00",4,10,5,5,23,3,1.6285333333333334,0.49173333333333336
"2019-04-28,11:23:00",11,17,13,13,31,8,3.1516,8.238133333333334
"2019-04-28,11:24:00",7,14,7,6,30,7,2.291333333333333,0.8828
"2019-04-28,11:25:00",5,12,6,6,25,3,1.6813333333333333,0.4998666666666667
"2019-04-28,11:26:00",4,11,5,5,41,3,2.026666666666667,0.49506666666666665
"2019-04-28,11:27:00",4,11,5,5,23,3,1.6733333333333333,0.49173333333333336
"2019-04-28,11:28:00",5,12,7,7,24,4,1.8236,0.5904
"2019-04-28,11:29:00",7,14,7,6,30,7,4.0898666666666665,0.834
"2019-04-28,11:30:00",5,11,6,6,23,3,1.6285333333333334,0.4998666666666667
"2019-04-28,11:31:00",5,11,7,7,42,3,2.353466666666667,0.5086666666666667
"2019-04-28,11:32:00",9,14,10,10,27,8,2.5848,7.142
"2019-04-28,11:33:00",7,15,9,8,27,4,2.3442666666666665,0.9470666666666666
